fighter_id,r_fighter,r_avg_sig_str_landed,r_avg_sig_str_pct,r_avg_sub_att,r_avg_td_landed,r_avg_td_pct,count,r_height_cms,r_reach_cms,r_age
399,Danielle Taylor,0.6917317261139497,-1.1036246707378436,-0.6480602126157889,-0.47663509574661955,0.8183935928421343,5,-2.834355214150025,-2.7741546625221676,-0.5680092804635365
400,Danilo Belluardo,-1.1042270580012497,1.7149239666291336,-0.6480602126157889,0.6680517949393935,1.2033313297929153,2,0.579369807210273,0.5563050196626393,-1.2861000872983457
401,Danilo Marques,-1.090607552560882,1.206080805957098,0.01202415041609069,1.6925465620521505,-0.1978420315869891,3,2.2862323178904234,1.2699749515593841,1.1075359354843513
402,Danny Castillo,1.090567155418535,0.9955022754341308,-0.4582573699903607,1.6006205838590402,0.7064252478163585,14,-0.2740614481298022,-0.15736491223410537,1.1075359354843513
403,Danny Chavez,-1.0562183013239541,-1.0394661857042766,-0.6480602126157889,0.23879421095360143,1.2033313297929153,2,-0.5585385332431596,-1.1089248214297642,0.6288087309278119
404,Danny Downes,-0.06642074344524215,-1.1390224562705444,0.17704524117406067,-0.8343497490108787,-1.1062950900640702,2,0.579369807210273,0.08052506506480867,-1.2861000872983457
405,Danny Henry,1.3355370978225927,0.19669084049354935,1.909766694132745,-0.3213869361478571,-0.15357419187306354,4,0.579369807210273,0.3184150423637227,-0.08928207590699719
406,Danny Martinez,0.8755950494567657,-0.8016373176823939,-0.6480602126157889,1.133080844328878,-0.36528994664168296,4,-1.1274927034698774,-1.1089248214297642,-0.08928207590699719
407,Danny Mitchell,-0.5431034338581066,-0.6080556799171158,3.4774670563334595,-0.8343497490108787,-1.1062950900640702,2,1.1483239774369909,0.5563050196626393,-0.5680092804635365
408,Danny Roberts,0.5936469663200489,-0.04150148789277123,-0.08934594814522762,-0.8188964759873901,-1.0785795730257863,10,0.8638468923236303,0.5563050196626393,0.15008152637127248
409,Darko Stosic,-0.9583281059713123,0.10543092580780357,-0.6480602126157889,0.3847417895087707,-0.09005946532699652,4,0.579369807210273,1.0320849742604674,-0.8073728827418062
410,Daron Cruickshank,0.9056425920109179,0.3206148130211459,-0.49568954805124266,0.28669855203918826,0.3118413610502478,12,-0.5585385332431596,0.08052506506480867,-0.08928207590699719
411,Darrell Horcher,-0.2395019584733277,-0.6854883353550815,0.0395276656799366,-0.7628068184181228,-0.7213573538061769,4,0.01041563698355831,-0.3952548895330194,0.15008152637127248
412,Darrell Montague,-0.5204042581241606,-1.1722078797926336,-0.09798991008922257,-0.6912638876822813,-0.7213573534212392,3,-1.1274927034698774,-1.1089248214297642,-0.8073728827418062
413,Darren Elkins,0.37383328720866676,-0.659314871249504,0.9992482660648084,0.5819337746085899,0.6374089511046672,24,0.01041563698355831,-0.15736491223410537,1.5862631400408906
414,Darren Stewart,-0.34085648034877164,0.8821278618929628,-0.5930531823631323,0.2213854311824697,0.5579557185936187,12,0.579369807210273,0.5563050196626393,-0.8073728827418062
415,Darren Till,0.3260058494020618,0.6064834129590168,-0.6480602126157889,-0.4252468305696755,0.14589636910199777,10,0.579369807210273,0.5563050196626393,-1.046736485020076
416,Darren Uyenoyama,-0.526079052057647,0.5949159227586204,0.7958743315164479,-0.04737751163205033,0.29102889394940606,4,-1.1274927034698774,-1.822594753326509,0.8681723332060816
417,Darrick Minner,-0.894656918037594,1.7315166783901788,3.848764510538892,0.8311696768539943,0.7991467063179428,4,-0.843015618356517,-0.633144866831936,-0.08928207590699719
418,Dashon Johnson,-0.7814447790645387,0.08883821404675891,0.17704524117406067,-0.8343497490108787,-1.1062950900640702,2,-0.843015618356517,-0.3952548895330194,-1.046736485020076
419,Dave Galera,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.29489272209691564,0.09176396163011215,1.1075359354843513
420,Dave Herman,1.2251623557708826,0.6397162445134414,-0.6480602126157889,-0.39078357894946114,1.049356234827833,5,1.7172781476637056,1.0320849742604674,-1.046736485020076
421,Davey Grant,-0.1662687427049368,0.4898287479954592,-0.565549667236804,0.3622057663495167,0.25061043160190893,8,-0.5585385332431596,-0.633144866831936,0.38944512864954217
422,Davi Ramos,0.23009534642790297,-0.12291639287337822,0.13382543176841186,0.5257835671041023,0.4966956277471117,7,-1.1274927034698774,-0.3952548895330194,0.6288087309278119
423,David Branch,-0.07310438960834936,0.38417092535449515,-0.6480602126157889,0.40459211365845305,0.08416457581329967,9,0.8638468923236303,1.5078649288582981,1.5862631400408906
424,David Dvorak,-1.003783205378539,-0.6744265269612946,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-1.4119697885832347,-0.8710348441308501,-0.5680092804635365
425,David Loiseau,0.2400181289630278,0.8189175315327231,-0.4417838491683266,-0.5124065610215346,0.33722142234654584,1,0.579369807210273,1.0320849742604674,-0.08928207590699719
426,David Michaud,1.1139363947199459,-0.6301792955985089,1.0021506949639103,1.0257664482608866,0.5181421585686767,3,-0.2740614481298022,0.08052506506480867,-1.046736485020076
427,David Mitchell,0.08679869275889282,0.3432597948252491,3.86251626821207,-0.01876033943787381,0.43345585681520393,5,0.579369807210273,1.0320849742604674,0.6288087309278119
428,David Teymur,1.4252934218327387,0.4634647732870717,-0.6480602126157889,-0.21908054529791005,0.9347731024517255,6,-0.2740614481298022,0.3184150423637227,-0.5680092804635365
429,David Zawada,-0.6082046698630634,-0.02399222592834475,3.741500801546212,-0.001590036078442115,-0.025389925571000987,5,0.579369807210273,0.7941949969615534,-0.08928207590699719
430,Deiveson Figueiredo,-0.5687535024601647,0.6983438258478958,3.466465650227921,0.41622067902967924,0.9207870309431025,10,-1.4119697885832347,-0.8710348441308501,0.6288087309278119
431,Delson Heleno,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.29489272209691564,0.09176396163011215,0.8681723332060816
432,Demetrious Johnson,2.631390794209754,0.7815070425674061,-0.18368396805926235,3.0069710960695266,0.967633014307859,17,-1.9809239588099494,-1.346814798728681,0.15008152637127248
433,Demian Maia,-0.022631665441526116,0.9135018128677782,1.0108205245393396,1.0318388511780388,0.5356570121918955,26,0.8638468923236303,0.08052506506480867,3.022444753710509
434,Dennis Bermudez,1.791985247903843,0.35759945221894246,0.8853664845604352,1.595207171341241,1.3224560397271192,17,-1.1274927034698774,-1.346814798728681,0.38944512864954217
435,Dennis Hallman,-0.5143646559768082,-0.3836985125597708,2.0212541575484373,0.1531982045822196,-0.11018620934797323,4,-0.2740614481298022,0.08052506506480867,1.1075359354843513
436,Dennis Siver,1.0768889010179397,-0.15768885814797864,-0.25646035934072064,-0.420706923959195,-0.007814047294622099,13,-1.1274927034698774,-0.3952548895330194,1.346899537762621
437,Dequan Townsend,-1.0895860896528544,0.2547653316572055,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,4,1.4328010625503482,1.7457549061572122,0.8681723332060816
438,Derek Brunson,0.0344939489566844,0.47179004502438976,0.12678795047133368,0.821185615510132,-0.17540855472312178,19,0.8638468923236303,1.2699749515593841,1.5862631400408906
439,Deron Winn,-0.7382028492913717,0.7857321080106338,-0.6480602126157889,2.166160763049808,0.637472856927954,4,-1.1274927034698774,-0.3952548895330194,0.15008152637127248
440,Derrick,-1.0150192973668422,0.12202363756884822,0.6721085134479705,1.8957284851387588,1.2033313297929153,1,0.01041563698355831,0.08052506506480867,0.15008152637127248
441,Derrick Krantz,-1.1559811786746463,0.12202363756884822,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.01041563698355831,0.08052506506480867,0.15008152637127248
442,Derrick Lewis,-0.036437035212840856,1.366345817153388,-0.6480602126157889,-0.4421072012590521,0.3787238729998406,22,1.4328010625503482,1.7457549061572122,1.346899537762621
443,Desmond Green,1.7692940255528702,0.2438615496428049,-0.6480602126157889,0.013945000335258735,0.5489371772801384,7,0.01041563698355831,0.3184150423637227,-0.32864567818526685
444,Devin Clark,0.05768699988010729,1.168931568327486,-0.2148798493761179,0.9275141568390973,0.954854020789968,12,0.579369807210273,0.7941949969615534,-0.32864567818526685
445,Devin Powell,0.20880676238560006,-0.5112648618641126,0.0395276656799366,-0.8343497490108787,-1.1062950900640702,4,0.579369807210273,0.3184150423637227,-0.08928207590699719
446,Devonte Smith,-0.7307121212991695,0.5866195668780986,-0.4417838491683266,-0.7205964892546437,0.04851811986442262,4,-0.2740614481298022,1.0320849742604674,-0.5680092804635365
447,Dhiego Lima,-0.21729656344462586,0.42619462084606713,0.6378184166027997,0.2690094850359973,-0.09230910151022417,11,1.1483239774369909,0.5563050196626393,-0.32864567818526685
448,Diana Belbita,-0.706991482657196,0.36538341006416974,-0.6480602126157889,0.0012716811481298025,2.989442427815651,3,-0.843015618356517,-0.8710348441308501,-1.2861000872983457
449,Diego Brandao,0.18199741445303697,0.44758054310617623,0.045617729511808335,0.35029897861959675,1.1344366398394328,10,-0.843015618356517,-0.8710348441308501,-0.5680092804635365
450,Diego Ferreira,-0.24369319908699025,0.314209379718714,0.6750553185811408,-0.3808697727552271,0.2965280043628929,12,-0.2740614481298022,0.5563050196626393,1.346899537762621
451,Diego Nunes,1.742136083156899,0.23301044253510855,-0.6480602126157889,-0.38124452142262505,-0.04130068560886318,6,-1.1274927034698774,-1.1089248214297642,-0.08928207590699719
452,Diego Rivas,-0.46365631873254787,-0.2540778295679206,-0.3730250612149882,0.2030227455499091,1.6383109725842517,4,-0.5585385332431596,-0.633144866831936,-1.046736485020076
453,Diego Sanchez,0.8718552975660454,0.2835242930103835,0.700083226785938,0.27573087762224324,0.15799287225261818,19,0.01041563698355831,0.08052506506480867,1.8256267423191601
454,Dileno Lopes,0.4102619469676222,-0.9399099151380088,1.82725614875376,0.45342300294649746,0.625924724828669,2,-1.4119697885832347,-1.584704776027595,0.15008152637127248
455,Dmitrii Smoliakov,-0.6225505489269173,-0.4200049466252767,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,3,1.1483239774369909,0.5563050196626393,0.8681723332060816
456,Dmitry Sosnovskiy,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,1.4328010625503482,1.2699749515593841,-0.5680092804635365
457,Domingo Pilarte,-1.0331786379539991,0.940597417780384,1.2771858462271937,0.6709135121659653,0.8337911026157977,3,0.579369807210273,0.3184150423637227,-0.32864567818526685
458,Dominic Waters,-0.713347251862701,-1.537247538535616,-0.6480602126157889,1.3119381709180815,1.2033313297929153,3,0.8638468923236303,1.7457549061572122,-0.8073728827418062
459,Dominick Cruz,2.06032177903586,0.09602838941975675,-0.3420836069041452,2.6097269331326878,0.8232053150505888,8,-0.5585385332431596,-0.8710348441308501,1.1075359354843513
460,Dominick Reyes,-0.3299297997750609,0.6626694960594312,0.018900029128914045,-0.48951282324473055,0.3911127052840732,8,1.7172781476637056,1.2699749515593841,0.15008152637127248
461,Dominique Steele,-0.21964017964937713,1.7447908477990144,-0.6480602126157889,0.5106573474207022,0.1208864140453246,5,0.01041563698355831,0.5563050196626393,-0.8073728827418062
462,Don Madge,-1.0851597503847352,-0.6080556799171158,-0.07048639496289426,0.11860208743757976,-0.5288884850998238,2,0.579369807210273,0.08052506506480867,-0.5680092804635365
463,Don'Tale Mayes,-0.8706525396989461,0.6529904139222769,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,2.2862323178904234,2.221534860755043,-0.5680092804635365
464,Don'tale Mayes,-0.8665666880668359,0.5866195668780982,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,2.2862323178904234,2.221534860755043,-0.8073728827418062
465,Donald Cerrone,1.5187568485623522,0.7995969449571029,0.1347130758674242,-0.09705189622211664,0.23110704599989554,36,0.8638468923236303,0.3184150423637227,1.8256267423191601
466,Dong Hyun Kim,0.7031923148505071,1.2454949672311144,0.3355385404275296,1.5062602096628233,1.386686214183614,14,1.1483239774369909,1.0320849742604674,1.1075359354843513
467,Dong Hyun Ma,0.44805607456464214,0.39967501464687377,-0.6480602126157889,0.07996890487885834,0.4520291021078013,8,0.29489272209691564,-0.2763099008835637,0.15008152637127248
468,Dongi Yang,1.638287354219495,0.6673707636727098,0.0670311807787614,0.5678916920666098,1.395030322641045,5,0.01041563698355831,-0.15736491223410537,-0.08928207590699719
469,Donny Walker,-0.10046950704616103,-1.1058370327484552,1.0021506949639103,-0.8343497490108787,-1.1062950900640702,2,-0.2740614481298022,-0.18920845250246435,0.15008152637127248
470,Dooho Choi,-0.45325252987340525,1.104422791901098,-0.6480602126157889,-0.7198810599480008,-0.9138262217426547,6,-0.2740614481298022,-0.3952548895330194,-0.5680092804635365
471,Douglas Silva de Andrade,0.4166933800922403,-0.34392429023066856,-0.6480602126157889,-0.4648702582341641,0.3304636263543992,9,-0.843015618356517,-0.8710348441308501,1.346899537762621
472,Drakkar Klose,0.9262142114002131,0.6198049904001875,-0.6480602126157889,0.45437690873638337,1.0108624614714998,6,-0.2740614481298022,-0.3952548895330194,0.15008152637127248
473,Drako Rodriguez,-0.9537315228851884,0.022467367002580285,2.2398088756486847,1.60383332802842,2.727684766898526,2,-0.5585385332431596,-0.633144866831936,-1.2861000872983457
474,Drew Dober,0.470335935845048,-0.19288561971658838,-0.4741131298210623,-0.38660520851710417,-0.7573395541490957,16,-0.5585385332431596,-0.3952548895330194,0.38944512864954217
475,Dricus Du Plessis,-0.9833539472179876,-0.7407973740054732,-0.6480602126157889,0.44913042710663964,0.04851811986442262,2,0.8638468923236303,1.0320849742604674,-0.8073728827418062
476,Duane Ludwig,0.8373982817809033,0.8801525393803185,-0.6480602126157889,-0.7721755353892449,-0.9390304788951261,6,0.01041563698355831,-0.3952548895330194,0.6288087309278119
477,Duda Santana,-1.1559811786746463,0.2547653316572055,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.843015618356517,0.3184150423637227,-1.7648272918548848
478,Dusko Todorovic,-0.6895131173420577,1.9140365077616697,-0.6480602126157889,-0.548178026353684,-0.9369224859412246,3,0.8638468923236303,0.5563050196626393,-0.8073728827418062
479,Dustin Hazelett,-0.20498029516987581,0.40317791944909526,2.067911906384168,-0.6316447788907562,-0.01563817008929959,2,0.8638468923236303,1.0320849742604674,-1.5254636895766152
480,Dustin Jacoby,-0.7508008918237118,-0.1036372423813591,-0.6480602126157889,-0.6609296850806187,0.6490209890272389,5,1.4328010625503482,1.0320849742604674,0.6288087309278119
481,Dustin Kimura,-0.4489018545168326,-0.9122553959787401,3.3399494805918044,-0.705572473815141,-0.990813769071221,5,-0.843015618356517,-0.15736491223410537,-1.5254636895766152
482,Dustin Neace,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,-0.6574958093900919,-1.2861000872983457
483,Dustin Ortiz,1.6376287638401517,0.614743849221565,-0.5423523670224693,1.251913887037719,0.38831307619423855,14,-1.4119697885832347,-1.584704776027595,-0.32864567818526685
484,Dustin Pague,-0.47992406136079163,0.22821699283953364,0.21371659458415343,-0.5577170838232858,0.13192129588041077,6,-0.2740614481298022,0.5563050196626393,-1.046736485020076
485,Dustin Poirier,1.6023406467260104,0.7691464915586216,0.49285867617457707,0.21545774839589996,0.17221485206057632,25,-0.2740614481298022,0.08052506506480867,0.38944512864954217
486,Dustin Stoltzfus,-0.9053822785718835,1.5489968490186872,2.6523616025436096,0.8526325560532841,1.4111977075800441,2,0.579369807210273,0.7941949969615534,-0.32864567818526685
487,Dwight Grant,-0.42420515136369774,-0.07708890356368765,-0.6480602126157889,-0.429130589728291,2.1271818977357095,5,0.8638468923236303,1.0320849742604674,1.346899537762621
488,Dylan Andrews,-0.17651174570948155,1.1009936314704818,-0.6480602126157889,-0.17615478695656525,-0.28406808459498334,5,0.8638468923236303,0.3184150423637227,1.1075359354843513
489,Ed Herman,0.31364665200043457,1.088849391219733,0.7987046740324462,0.8632678270159522,1.1683775285490519,15,0.8638468923236303,1.2699749515593841,2.06499034459743
490,Eddie Alvarez,1.3661751944388352,-0.01692621393597387,-0.6480602126157889,0.4592632421084762,-0.40240894349996537,7,-0.2740614481298022,-0.633144866831936,0.8681723332060816
491,Eddie Gordon,-0.14586785857080078,0.12478909008211284,-0.6480602126157889,-0.26200630362494626,0.2409869885707757,4,0.579369807210273,1.0320849742604674,0.15008152637127248
492,Eddie Mendez,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.01041563698355831,1.0320849742604674,-0.32864567818526685
493,Eddie Wineland,0.7315414618408014,-0.7348755550879532,-0.6260574005147264,-0.529495513944726,-0.10937711849674217,15,-0.843015618356517,-0.633144866831936,1.346899537762621
494,Eddie Yagin,-0.8154935426654576,-1.0726516092263658,1.0021506949639103,-0.8343497490108787,-1.1062950900640702,2,-0.843015618356517,-0.6574958093900919,0.6288087309278119
495,Edgar Garcia,0.5691561772187395,-0.05496528677611377,0.039527665267383924,0.16725128014621676,1.2610719902893397,2,0.01041563698355831,-0.15736491223410537,-0.08928207590699719
496,Edmen Shahbazyan,-0.7737270593149971,1.161833574594313,0.20454875630038907,3.6413759933476464,0.4180583470415404,6,1.1483239774369909,0.5563050196626393,-2.2435544964114245
497,Ednaldo Oliveira,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,2.0017552327770662,1.7457549061572122,-0.32864567818526685
498,Edson Barboza,1.0474193223706856,0.5611942963108913,-0.5525458457223751,-0.3147604836209465,0.4839022206146379,26,0.29489272209691564,0.7941949969615534,1.1075359354843513
499,Eduardo Garagorri,-1.0282983151712006,1.2503280373198842,-0.6480602126157889,-0.1561227663133272,3.512957749649901,2,-0.2740614481298022,-0.3952548895330194,0.15008152637127248
500,Edward Faaloloto,-0.5771521974590254,-1.0394661857042766,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.8638468923236303,-0.3952548895330194,-0.8073728827418062
501,Edwin Figueroa,0.9276139938659745,0.2829729416509812,-0.18508437474760728,-0.7699611114130098,-0.7598511270855224,6,-0.843015618356517,-0.633144866831936,-0.5680092804635365
502,Efrain Escudero,0.8873955637701778,0.3352773615469657,0.588996039338618,0.40046953412403563,0.520526402345905,9,-0.2740614481298022,-0.3952548895330194,-0.08928207590699719
503,Eiji Mitsuoka,-0.06642074344524215,-0.7407973740054732,0.17704524117406067,-0.4050921650250866,-0.5288884850998238,2,-0.843015618356517,-0.8448107521451429,1.346899537762621
504,Elias Garcia,-0.5090546702571876,-1.1722078797926339,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-1.4119697885832347,-1.1089248214297642,-1.046736485020076
505,Elias Silverio,2.1365342615342096,0.5755577594798739,-0.45553560684150485,0.367571486149339,1.395800197806381,5,0.29489272209691564,0.3184150423637227,-0.5680092804635365
506,Elias Theodorou,2.065601793973604,0.42091991121104255,-0.6480602126157889,0.7741892942471253,0.9483859003830377,11,0.8638468923236303,0.7941949969615534,-0.08928207590699719
507,Eliot Marshall,0.48743914446303854,-0.23564148335112342,0.21371659485918862,-0.6101818996914667,0.0998431509035498,3,1.1483239774369909,1.2699749515593841,-0.32864567818526685
508,Elise Reed,-1.1382758216021684,-0.6744265269612946,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-1.9809239588099494,-2.060484730625423,-0.5680092804635365
509,Elizabeth Phillips,1.5679199093988643,-0.702081047116126,-0.510542637121665,-0.6912638876107383,-0.913826221357717,4,-1.1274927034698774,-1.584704776027595,-0.5680092804635365
510,Elizeu Dos Santos,-0.8713335149709646,0.2547653316572055,0.34206633193203057,-0.4480179234236658,-0.45959969250411414,2,0.29489272209691564,0.3184150423637227,0.6288087309278119
511,Elizeu Zaleski dos Santos,1.994905817115044,0.06673215714167847,0.1364448141613955,-0.5956461930847484,-0.3881601367792098,9,0.29489272209691564,0.3184150423637227,0.6288087309278119
512,Elvis Mutapcic,0.5805057649722166,-0.9565026268990535,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.579369807210273,0.08052506506480867,-0.08928207590699719
513,Emil Meek,0.41434779859973264,-0.4172394946651025,0.9196401495849252,-0.4415790596638789,0.33722142234654584,4,0.29489272209691564,0.5563050196626393,-0.32864567818526685
514,Emily Peters Kagan,0.2400181289630278,-0.8403536445717409,-0.6480602126157889,0.02416541896070543,-0.7367548628869526,2,-1.9809239588099494,-1.346814798728681,0.6288087309278119
515,Emily Whitmire,-0.6091580352438892,-0.15452155844856258,-0.18050045546820753,-0.15326104908675528,0.6105272153629557,6,-1.4119697885832347,-2.060484730625423,-0.08928207590699719
516,Enrique Barzola,1.1604192623365717,0.273324586542738,-0.43108803779142896,2.8400951699075003,0.7523553857149421,9,-0.843015618356517,-0.3952548895330194,-0.08928207590699719
517,Enrique Marin,-0.23666456144983655,-1.4045058444472587,-0.6480602126157889,-0.4050921650250866,-0.3441183715112649,2,0.01041563698355831,0.5563050196626393,-0.32864567818526685
518,Eric Schafer,-0.02494070190133536,1.291283062282568,1.4114291938414116,-0.059301333576366924,-0.2520082695832657,3,1.4328010625503482,0.7941949969615534,0.38944512864954217
519,Eric Shelton,1.1351222921094604,-0.09073179953181947,-0.29509843525292057,1.4168678025113577,0.5037711494773852,6,-1.1274927034698774,-0.8710348441308501,-0.5680092804635365
520,Eric Spicely,-0.8320261089954647,1.0438409572581566,0.15412564532713213,-0.3726593697429092,-0.3486093115154728,6,0.8638468923236303,0.3184150423637227,0.15008152637127248
521,Eric Wisely,-1.0878836514728087,-0.6744265269612946,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-0.5585385332431596,-0.3765233952575154,-0.8073728827418062
522,Erick Montano,0.750749582976811,-0.3757577152624911,-0.6480602126157889,0.31033714161790005,0.6105272153629562,3,0.579369807210273,0.3184150423637227,-0.08928207590699719
523,Erick Silva,-0.41778062702225066,1.1584298926044598,0.38821936117634737,-0.5860702881155201,-0.579182333535875,15,0.579369807210273,0.5563050196626393,0.38944512864954217
524,Ericka Almeida,-0.713347251862701,-1.1722078797926339,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-1.1274927034698774,-0.8710348441308501,-1.046736485020076
525,Erik Koch,-0.15284623367281777,-0.279472579016097,0.290988375190268,-0.7007893178547703,-0.850421477605025,10,0.01041563698355831,-0.15736491223410537,-0.08928207590699719
526,Erik Perez,0.3342107006206609,1.2803353864879021,-0.1497227123244558,0.10206772127140533,-0.41725043174164683,9,-0.5585385332431596,-0.8710348441308501,-1.046736485020076
527,Erin Blanchfield,-0.6112009610599443,1.4494405784524191,-0.6480602126157889,1.7411957549038735,3.512957749649901,1,-1.696446873696592,-1.346814798728681,-2.0041908941331545
528,Ernest Chavez,0.4102619469676222,-0.4200049466252767,-0.6480602126157889,0.02416541896070543,1.2033313297929153,3,-0.5585385332431596,-0.3952548895330194,-0.08928207590699719
529,Eryk Anders,0.46663844526565795,0.976900260278008,-0.5330455129465914,0.43235035791446774,0.5257709246221434,11,0.8638468923236303,0.7941949969615534,0.8681723332060816
530,Estevan Payan,0.058424723091460344,-0.9288481072973124,0.17704524117406067,-0.6912638876822813,-0.33641961677840837,3,0.01041563698355831,0.08052506506480867,0.38944512864954217
531,Evan Dunham,2.1771941689737284,0.184800100335501,1.1828194537387255,0.36969864862386576,0.6869469903082306,17,0.01041563698355831,-0.3952548895330194,1.8256267423191601
532,Fabio Cherant,-1.0534944002358806,0.22157990813511616,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.8638468923236303,0.5563050196626393,-1.046736485020076
533,Fabio Maldonado,3.668876020797001,1.2239951883515388,0.9063646432897398,-0.4594462097171117,-0.07671162444910222,11,0.8638468923236303,0.7941949969615534,1.1075359354843513
534,Fabricio Camoes,-0.12770851792689616,0.5485669474636299,1.9647737244954158,1.5580458523460345,1.4586220364264906,5,0.01041563698355831,0.3184150423637227,1.1075359354843513
535,Fabricio Werdum,1.3355016954747154,1.4351091280872543,-0.17728608586536063,-0.24824113894114858,-0.31251750291534813,14,1.7172781476637056,1.2699749515593841,2.783081151432239
536,Fares Ziam,-1.077215038877854,-0.05496528788229465,-0.6480602126157889,-0.7399130805340044,-0.9369224859412246,3,0.8638468923236303,0.7941949969615534,-1.5254636895766152
537,Felice Herrig,0.2708025349215884,0.49087347481388804,1.529083119720713,-0.09666264165318303,1.318323841450266,9,-1.696446873696592,-1.584704776027595,1.1075359354843513
538,Felicia Spencer,-0.9638099569110603,1.011392987960841,0.17704524117406067,-0.23682319210265615,-0.6813238288103849,5,-1.1274927034698774,-0.8710348441308501,-0.08928207590699719
539,Felipe Arantes,0.9145972538217652,0.9336364453536283,-0.14492231525280028,-0.18690734303234371,0.013575438253967849,11,-0.5585385332431596,0.3184150423637227,-0.08928207590699719
540,Felipe Colares,-1.1001412063691394,0.769139396249589,0.09453469579507573,0.5607373989429455,-0.19399265422056083,4,-0.5585385332431596,-0.633144866831936,-0.8073728827418062
541,Felipe Olivieri,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,0.08052506506480867,-0.08928207590699719
542,Felipe Silva,-0.7814447790645387,-0.8735390680938304,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,3,0.579369807210273,1.2699749515593841,0.8681723332060816
543,Fernando Bruno,-0.47500590665626874,-0.27620144469622315,-0.6480602126157889,0.02416541896070543,-0.6905623344898127,2,-1.1274927034698774,-0.3952548895330194,0.8681723332060816
544,Filip Pejic,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.5585385332431596,-0.3952548895330194,-1.7648272918548848
545,Forrest Griffin,2.477716176348331,0.13748180385815825,0.37148401085081695,-0.29057106361120405,-0.15215711442415647,3,1.4328010625503482,1.2699749515593841,0.6288087309278119
546,Forrest Petz,0.9856860518231513,-0.1965564282432088,-0.6480602126157889,0.1815598665652484,0.1255056664231135,2,-0.2740614481298022,-0.15736491223410537,0.8681723332060816
547,Francimar Barroso,0.8749870359183173,0.4594087769866345,-0.6480602126157889,0.5894823264573247,0.009096371601755261,8,0.8638468923236303,0.7941949969615534,1.5862631400408906
548,Francis Carmont,0.7400485430203783,1.218204898378537,0.2986282405642559,0.6113852514495152,0.7705452217175051,9,1.4328010625503482,1.5078649288582981,0.38944512864954217
549,Francis Ngannou,-0.23261363164400864,0.6745811991679679,-0.29585402618576856,-0.8211418233497774,-0.9890371333636385,13,1.7172781476637056,2.697314815352871,0.6288087309278119
550,Francisco Figueiredo,-1.0912885278329005,-0.4089431387845804,-0.6480602126157889,0.45342300294649746,0.625924724828669,2,-1.1274927034698774,-0.8710348441308501,0.15008152637127248
551,Francisco Rivera,1.2222357835033264,0.5258243979701559,0.6609761381887309,-0.4627693943803897,-0.3303247693328885,10,-0.5585385332431596,-0.8710348441308501,0.8681723332060816
552,Francisco Trevino,0.8301966980456219,-0.5084994093508484,-0.6480602126157889,0.02416541896070543,-0.45959969250411414,3,-0.2740614481298022,-0.3952548895330194,0.6288087309278119
553,Francisco Trinaldo,0.3911184894689599,1.040957743840736,0.2244883030311129,-0.19597203545817324,0.2080358136942495,23,-0.2740614481298022,-0.3952548895330194,2.783081151432239
554,Frank Camacho,3.221327869859485,0.3100743708606878,-0.6480602126157889,0.12337161610083769,0.5104434038358199,6,0.01041563698355831,0.3184150423637227,0.15008152637127248
555,Frank Mir,-0.3316635011042356,1.0215710032615681,0.9990164642390423,-0.09853990182601575,0.32934832854288804,12,1.4328010625503482,1.7457549061572122,1.346899537762621
556,Frankie Edgar,2.1127105339841123,0.48258645458296556,-0.016904234505272116,1.8059206116809052,0.34921853450468143,20,-1.1274927034698774,-0.8710348441308501,1.8256267423191601
